ID,Stakeholder,Insurer,Value Created,Sahreholding pattern,City,Brokers,Premium,Date,Premium,Profitability,Cost ratio,Assets under management,Educational qualifications,People,Policy tenuer ,Gender,Age 
5084,Customers,Corporate agent,6844701,Promotors,Jamshedpur,Rushi,New premium,10/21/2017,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
5086,Customers,Corporate agent,6849618,Promotors,Jamshedpur,Krishna,New premium,10/22/2017,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
5087,Customers,Corporate agent,6854535,Promotors,Jamshedpur,Gita,New premium,10/23/2017,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
5089,Customers,Corporate agent,6859451,Promotors,Jamshedpur,Rushi,New premium,10/24/2017,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
5090,Customers,Corporate agent,6864368,Promotors,Jamshedpur,Krishna,New premium,10/25/2017,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
5092,Customers,Corporate agent,6869284,Promotors,Jamshedpur,Gita,New premium,10/26/2017,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
5093,Customers,Corporate agent,6874201,Promotors,Jamshedpur,Puja,New premium,10/27/2017,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
5095,Customers,Corporate agent,6879117,Promotors,Jamshedpur,Sheela,New premium,10/28/2017,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
5096,Customers,Corporate agent,6884034,Promotors,Jamshedpur,Rita,New premium,10/29/2017,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
5098,Customers,Corporate agent,6888951,Promotors,Jamshedpur,Mina,New premium,10/30/2017,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
5099,Customers,Corporate agent,6893867,Promotors,Jamshedpur,Rushi,New premium,10/31/2017,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
5101,Customers,Corporate agent,6898784,Promotors,Jamshedpur,Krishna,New premium,11/1/2017,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
5102,Customers,Corporate agent,6903700,Promotors,Jamshedpur,Gita,New premium,11/2/2017,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
5104,Customers,Corporate agent,6908617,Promotors,Jamshedpur,Puja,New premium,11/3/2017,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
5105,Customers,Corporate agent,6913533,Promotors,Jamshedpur,Sheela,New premium,11/4/2017,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
5107,Customers,Corporate agent,6918450,Promotors,Jamshedpur,Rita,New premium,11/5/2017,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
5108,Customers,Corporate agent,6923367,Promotors,Jamshedpur,Mina,New premium,11/6/2017,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
5110,Customers,Corporate agent,6928283,Promotors,Jamshedpur,Rushi,New premium,11/7/2017,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
5111,Customers,Corporate agent,6933200,Promotors,Jamshedpur,Krishna,New premium,11/8/2017,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
5113,Customers,Corporate agent,6938116,Promotors,Jamshedpur,Gita,New premium,11/9/2017,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
5114,Customers,Corporate agent,6943033,Promotors,Jamshedpur,Puja,New premium,11/10/2017,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
5116,Customers,Corporate agent,6947949,Promotors,Jamshedpur,Sheela,New premium,11/11/2017,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
5117,Customers,Corporate agent,6952866,Promotors,Jamshedpur,Rita,New premium,11/12/2017,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
5119,Customers,Corporate agent,6957783,Promotors,Jamshedpur,Mina,New premium,11/13/2017,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
5120,Customers,Corporate agent,6962699,Promotors,Jamshedpur,Rushi,New premium,11/14/2017,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
5122,Customers,Corporate agent,6967616,Promotors,Jamshedpur,Krishna,New premium,11/15/2017,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
5123,Customers,Corporate agent,6972532,Promotors,Jamshedpur,Gita,New premium,11/16/2017,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
5125,Customers,Corporate agent,6977449,Promotors,Jamshedpur,Rushi,New premium,11/17/2017,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
5126,Customers,Corporate agent,6982365,Promotors,Jamshedpur,Krishna,New premium,11/18/2017,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
5128,Customers,Corporate agent,6987282,Promotors,Jamshedpur,Gita,New premium,11/19/2017,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
5129,Customers,Corporate agent,6992199,Promotors,Jamshedpur,Puja,New premium,11/20/2017,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,15
5131,Customers,Corporate agent,6997115,Promotors,Jamshedpur,Sheela,New premium,11/21/2017,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,50
5132,Customers,Corporate agent,7002032,Promotors,Jamshedpur,Rita,New premium,11/22/2017,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,50
5134,Customers,Corporate agent,7006948,Promotors,Jamshedpur,Mina,New premium,11/23/2017,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,50
5135,Customers,Corporate agent,7011865,Promotors,Jamshedpur,Rushi,New premium,11/24/2017,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,50
5137,Customers,Corporate agent,7016781,Promotors,Jamshedpur,Krishna,New premium,11/25/2017,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,50
5138,Customers,Corporate agent,7021698,Promotors,Jamshedpur,Gita,New premium,11/26/2017,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,50
5140,Customers,Corporate agent,7026615,Promotors,Jamshedpur,Puja,New premium,11/27/2017,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,50
5141,Customers,Corporate agent,7031531,Promotors,Jamshedpur,Sheela,New premium,11/28/2017,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,50
5143,Customers,Corporate agent,7036448,Promotors,Jamshedpur,Rita,New premium,11/29/2017,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,50
5144,Customers,Corporate agent,7041364,Promotors,Jamshedpur,Mina,New premium,11/30/2017,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,50
5146,Customers,Corporate agent,7046281,Promotors,Jamshedpur,Rushi,New premium,12/1/2017,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,50
5147,Customers,Corporate agent,7051197,Promotors,Jamshedpur,Krishna,New premium,12/2/2017,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,50
5149,Customers,Corporate agent,7056114,Promotors,Jamshedpur,Gita,New premium,12/3/2017,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,50
5150,Customers,Corporate agent,7061031,Promotors,Jamshedpur,Puja,New premium,12/4/2017,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,50
5152,Customers,Corporate agent,7065947,Promotors,Jamshedpur,Sheela,New premium,12/5/2017,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,50
5153,Customers,Corporate agent,7070864,Promotors,Jamshedpur,Rita,New premium,12/6/2017,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,50
5155,Customers,Corporate agent,7075780,Promotors,Jamshedpur,Mina,New premium,12/7/2017,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,50
5156,Customers,Corporate agent,7080697,Promotors,Jamshedpur,Rushi,New premium,12/8/2017,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,50
5158,Customers,Corporate agent,7085613,Promotors,Jamshedpur,Krishna,New premium,12/9/2017,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,50
5159,Customers,Corporate agent,7090530,Promotors,Jamshedpur,Gita,New premium,12/10/2017,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,50
5161,Customers,Corporate agent,7095447,Promotors,Jamshedpur,Rushi,New premium,12/11/2017,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,50
5162,Customers,Corporate agent,7100363,Promotors,Jamshedpur,Krishna,New premium,12/12/2017,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,50
5164,Customers,Corporate agent,7105280,Promotors,Jamshedpur,Gita,New premium,12/13/2017,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,50
5165,Customers,Corporate agent,7110196,Promotors,Jamshedpur,Puja,New premium,12/14/2017,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,50
5167,Customers,Corporate agent,7115113,Promotors,Jamshedpur,Sheela,New premium,12/15/2017,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,50
5168,Customers,Corporate agent,7120029,Promotors,Jamshedpur,Rita,New premium,12/16/2017,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,50
5170,Customers,Corporate agent,7124946,Promotors,Jamshedpur,Mina,New premium,12/17/2017,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,50
5171,Customers,Corporate agent,7129863,Promotors,Jamshedpur,Rushi,New premium,12/18/2017,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,50
5173,Customers,Corporate agent,7134779,Promotors,Jamshedpur,Krishna,New premium,12/19/2017,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,50
5174,Customers,Corporate agent,7139696,Promotors,Jamshedpur,Gita,New premium,12/20/2017,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,50
5176,Customers,Corporate agent,7144612,Promotors,Jamshedpur,Puja,New premium,12/21/2017,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,50
5177,Customers,Corporate agent,7149529,Promotors,Jamshedpur,Sheela,New premium,12/22/2017,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,50
5179,Customers,Corporate agent,7154445,Promotors,Jamshedpur,Rita,New premium,12/23/2017,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,50
5180,Customers,Corporate agent,7159362,Promotors,Jamshedpur,Mina,New premium,12/24/2017,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,50
5182,Customers,Corporate agent,7164279,Promotors,Jamshedpur,Rushi,New premium,12/25/2017,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,50
5183,Customers,Corporate agent,7169195,Promotors,Jamshedpur,Krishna,New premium,12/26/2017,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,50
5185,Customers,Corporate agent,7174112,Promotors,Jamshedpur,Gita,New premium,12/27/2017,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,50
5186,Customers,Corporate agent,7179028,Promotors,Jamshedpur,Puja,New premium,12/28/2017,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,50
5188,Customers,Corporate agent,7183945,Promotors,Jamshedpur,Sheela,New premium,12/29/2017,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,50
5189,Customers,Corporate agent,7188861,Promotors,Jamshedpur,Rita,New premium,12/30/2017,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,50
5191,Customers,Corporate agent,7193778,Promotors,Jamshedpur,Mina,New premium,12/31/2017,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,50
5192,Customers,Corporate agent,7198695,Promotors,Jamshedpur,Rushi,New premium,1/1/2018,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,50
5194,Customers,Corporate agent,7203611,Promotors,Jamshedpur,Krishna,New premium,1/2/2018,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,50
5195,Customers,Corporate agent,7208528,Promotors,Jamshedpur,Gita,New premium,1/3/2018,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,50
5197,Customers,Corporate agent,7213444,Promotors,Jamshedpur,Rushi,New premium,1/4/2018,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,50
5198,Customers,Corporate agent,7218361,Promotors,Jamshedpur,Krishna,New premium,1/5/2018,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,50
5200,Customers,Corporate agent,7223277,Promotors,Jamshedpur,Gita,New premium,1/6/2018,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,50
5201,Customers,Corporate agent,7228194,Promotors,Jamshedpur,Puja,New premium,1/7/2018,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,50
5203,Customers,Corporate agent,7233111,Promotors,Jamshedpur,Sheela,New premium,1/8/2018,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,50
5204,Customers,Corporate agent,7238027,Promotors,Jamshedpur,Rita,New premium,1/9/2018,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,50
5206,Customers,Corporate agent,7242944,Promotors,Jamshedpur,Mina,New premium,1/10/2018,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,50
5207,Customers,Corporate agent,7247860,Promotors,Jamshedpur,Rushi,New premium,1/11/2018,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,50
5209,Customers,Corporate agent,7252777,Promotors,Jamshedpur,Krishna,New premium,1/12/2018,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,50
5210,Customers,Corporate agent,7257693,Promotors,Jamshedpur,Gita,New premium,1/13/2018,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,50
5212,Customers,Corporate agent,7262610,Promotors,Jamshedpur,Puja,New premium,1/14/2018,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,50
5213,Customers,Corporate agent,7267527,Promotors,Jamshedpur,Sheela,New premium,1/15/2018,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,50
5215,Customers,Corporate agent,7272443,Promotors,Jamshedpur,Rita,New premium,1/16/2018,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,50
5216,Customers,Corporate agent,7277360,Promotors,Jamshedpur,Mina,New premium,1/17/2018,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,50
5218,Customers,Corporate agent,7282276,Promotors,Jamshedpur,Rushi,New premium,1/18/2018,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,50
5219,Customers,Corporate agent,7287193,Promotors,Jamshedpur,Krishna,New premium,1/19/2018,Renewal premium,Profit after tax,Total cost ratio,Debt,Graduate,LM adoption,More than 5 years,Male ,50
